,price_aprox_usd,surface_total_in_m2,surface_covered_in_m2,price_usd_per_m2,price_per_m2,rooms,bus_stop,subway,park,school,police,hospital,parrilla,gimnasio,sum,pileta,hidromasaje,vigilancia,playrooom,cancha,solarium,al_frente,nuevo,lavadero,aire,calefaccion,luminoso,garage,balcon,baulera,terraza
3679,294000.0,115.0,107.0,2556.521739130435,2747.663551401869,4.0,20.0,1.0,4.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,0,1
3695,115000.0,39.0,32.0,2948.717948717949,3593.75,1.0,20.0,1.0,4.0,0.0,0.0,0.0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
3697,113000.0,41.0,35.0,2756.0975609756097,3228.5714285714284,1.0,10.0,0.0,0.0,4.0,0.0,0.0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
3699,98000.0,37.0,32.0,2648.648648648649,3062.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
3700,140000.0,37.0,34.0,3783.783783783784,4117.64705882353,1.0,4.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1
3703,140000.0,40.0,40.0,3500.0,3500.0,1.0,7.0,0.0,3.0,1.0,0.0,0.0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0
3704,249000.0,98.0,91.0,2540.816326530612,2736.263736263736,3.0,3.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3739,150000.0,41.0,37.0,3658.536585365853,4054.054054054054,1.0,7.0,0.0,3.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3741,100400.0,36.0,32.0,2788.888888888889,3137.5,1.0,20.0,1.0,4.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3742,150425.0,54.0,46.0,2785.6481481481487,3270.108695652174,2.0,20.0,1.0,4.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3743,155500.0,56.0,45.0,2776.785714285714,3455.555555555556,2.0,20.0,1.0,4.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3744,204200.0,74.0,64.0,2759.4594594594605,3190.625,3.0,20.0,1.0,4.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
3793,119500.0,43.0,40.0,2779.069767441861,2987.5,2.0,20.0,1.0,4.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
3805,269000.0,83.0,78.0,3240.963855421687,3448.717948717949,4.0,9.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0
3806,350000.0,128.0,124.0,2734.375,2822.5806451612902,4.0,8.0,1.0,1.0,3.0,0.0,0.0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,1,1,1,0
3837,235000.0,77.0,69.0,3051.9480519480517,3405.7971014492755,3.0,3.0,0.0,0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
3860,370000.0,121.0,112.0,3057.851239669421,3303.5714285714284,5.0,10.0,0.0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0
3876,375000.0,141.0,133.0,2659.5744680851058,2819.5488721804522,4.0,5.0,0.0,2.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0
3877,115000.0,41.0,38.0,2804.8780487804884,3026.315789473684,1.0,13.0,0.0,5.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3878,240000.0,74.0,65.0,3243.2432432432433,3692.307692307693,3.0,2.0,0.0,3.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
3912,119000.0,36.0,35.0,3305.555555555556,3400.0,2.0,20.0,1.0,4.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3918,600000.0,304.0,121.0,1973.6842105263158,4958.677685950413,9.0,4.0,0.0,0.0,3.0,1.0,0.0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1
3934,110000.0,44.0,40.0,2500.0,2750.0,2.0,7.0,0.0,1.0,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
3936,228000.0,77.0,65.0,2961.038961038961,3507.6923076923076,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
3945,204000.0,67.0,53.0,3044.7761194029854,3849.0566037735853,2.0,6.0,1.0,0.0,3.0,0.0,0.0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
3957,115000.0,44.0,44.0,2613.6363636363635,2613.6363636363635,2.0,5.0,0.0,6.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3960,97500.0,34.0,34.0,2867.6470588235293,2867.6470588235293,1.0,8.0,0.0,0.0,4.0,0.0,0.0,1,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,0,1
3961,255000.0,84.0,75.0,3035.714285714286,3400.0,3.0,20.0,1.0,4.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,0,1
3962,163000.0,56.0,53.0,2910.714285714286,3075.4716981132074,2.0,20.0,1.0,4.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,0,1
3963,187000.0,56.0,53.0,3339.285714285714,3528.301886792453,2.0,20.0,1.0,4.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,0,1
3974,240000.0,74.0,65.0,3243.2432432432433,3692.307692307693,3.0,4.0,0.0,3.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
3977,215000.0,92.0,84.0,2336.9565217391305,2559.5238095238096,3.0,9.0,0.0,6.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0
4079,520000.0,115.0,115.0,4521.739130434783,4521.739130434783,4.0,5.0,0.0,2.0,2.0,0.0,0.0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1
4084,96000.0,37.0,37.0,2594.5945945945946,2594.5945945945946,1.0,20.0,1.0,4.0,0.0,0.0,0.0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4085,147000.0,62.0,62.0,2370.967741935484,2370.967741935484,2.0,20.0,1.0,4.0,0.0,0.0,0.0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4086,96000.0,34.0,34.0,2823.529411764706,2823.529411764706,1.0,20.0,1.0,4.0,0.0,0.0,0.0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4089,128000.0,60.0,60.0,2133.333333333333,2133.333333333333,3.0,2.0,0.0,0.0,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4095,180000.0,72.0,55.0,2500.0,3272.7272727272725,3.0,19.0,0.0,1.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
4105,183000.0,72.0,65.0,2541.6666666666665,2815.384615384615,4.0,11.0,0.0,1.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4106,1209751.0,254.0,236.0,4762.799212598426,5126.063559322034,5.0,8.0,0.0,2.0,1.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
4126,218000.0,77.0,61.0,2831.1688311688317,3573.7704918032787,3.0,4.0,0.0,1.0,0.0,1.0,0.0,1,1,1,1,0,0,0,0,1,0,1,1,0,0,1,1,0,0,1
4132,590000.0,304.0,121.0,1940.7894736842104,4876.033057851239,3.0,4.0,0.0,0.0,3.0,1.0,0.0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1
4134,249000.0,119.0,41.0,2092.436974789916,6073.170731707317,3.0,4.0,0.0,1.0,0.0,1.0,0.0,1,1,1,1,0,0,0,0,1,0,1,1,0,0,1,1,0,0,1
4177,93000.0,36.0,36.0,2583.333333333333,2583.333333333333,2.0,12.0,1.0,2.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4222,465000.0,148.0,129.0,3141.891891891892,3604.6511627906975,5.0,20.0,1.0,4.0,0.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
4291,620000.0,180.0,171.0,3444.4444444444453,3625.730994152047,4.0,8.0,0.0,4.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0
4311,1500000.0,310.0,310.0,4838.709677419355,4838.709677419355,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0
4312,230000.0,68.0,54.0,3382.3529411764707,4259.259259259259,2.0,8.0,1.0,0.0,1.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
4321,300000.0,122.0,115.0,2459.016393442623,2608.695652173913,5.0,20.0,1.0,4.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4335,179000.0,75.0,75.0,2386.6666666666665,2386.6666666666665,4.0,3.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0
4361,320000.0,139.0,116.0,2302.1582733812947,2758.6206896551726,4.0,3.0,0.0,1.0,2.0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1
4386,265000.0,63.0,55.0,4206.349206349207,4818.181818181818,2.0,2.0,0.0,2.0,0.0,0.0,0.0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1
4393,148000.0,61.0,61.0,2426.229508196721,2426.229508196721,3.0,6.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
4394,160000.0,56.0,53.0,2857.142857142857,3018.867924528302,3.0,4.0,0.0,2.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
