,Unnamed: 0.1,price_aprox_usd,surface_total_in_m2,surface_covered_in_m2,price_usd_per_m2,price_per_m2,rooms,bus_stop,subway,park,school,police,hospital,Almagro,Barrio Norte,Belgrano,Caballito,Flores,Palermo,Recoleta,San Telmo,Villa Crespo,Villa Urquiza,_parrilla,_gimnasio,_sum,_pileta,_hidromasaje,_vigilancia,_playrooom,_cancha,_solarium,_al_frente,_nuevo?,_lavadero,_aire,_calefaccion,_luminoso,_garage,_balcon,_baulera,_terraza
12412,89771,500000.0,102.0,94.0,4901.960784313726,5319.1489361702115,3.0,4.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0
12413,89774,60800.0,38.0,32.0,1600.0,1900.0,1.0,9.0,0.0,4.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,1
12414,89779,150000.0,50.0,50.0,3000.0,3000.0,2.0,10.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
12415,89780,115034.0,53.0,45.0,2170.4528301886794,2556.311111111111,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12416,89784,73700.0,43.0,36.0,1713.9534883720928,2047.2222222222226,1.0,9.0,0.0,4.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,1
12417,89786,210000.0,89.0,89.0,2359.550561797753,2359.550561797753,3.0,16.0,2.0,2.0,2.0,0.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
12418,89788,115256.0,52.0,45.0,2216.4615384615386,2561.2444444444445,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12419,89793,78000.0,31.0,31.0,2516.1290322580644,2516.1290322580644,1.0,16.0,2.0,2.0,2.0,0.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1
12420,89794,73700.0,43.0,34.0,1713.9534883720928,2167.6470588235293,1.0,9.0,0.0,4.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,1
12421,89799,101736.0,47.0,42.0,2164.595744680851,2422.285714285714,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12422,89804,293000.0,88.0,85.0,3329.5454545454545,3447.058823529412,3.0,13.0,0.0,4.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1
12423,89809,99297.0,45.0,41.0,2206.6,2421.878048780488,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12424,89811,68600.0,40.0,35.0,1715.0,1960.0,1.0,9.0,0.0,4.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,1
12426,89818,117472.0,52.0,45.0,2259.076923076923,2610.488888888889,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12428,89827,63600.0,37.0,33.0,1718.918918918919,1927.2727272727273,1.0,9.0,0.0,4.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,1
12430,89837,103730.0,47.0,42.0,2207.021276595745,2469.761904761905,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12431,89839,63000.0,38.0,32.0,1657.8947368421052,1968.75,1.0,9.0,0.0,4.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,1
12433,89853,101244.0,45.0,41.0,2249.866666666667,2469.365853658537,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12434,89854,63000.0,38.0,32.0,1657.8947368421052,1968.75,1.0,9.0,0.0,4.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,1
12436,89865,119689.0,52.0,45.0,2301.7115384615386,2659.7555555555555,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12437,89870,63000.0,38.0,32.0,1657.8947368421052,1968.75,1.0,9.0,0.0,4.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,1
12439,89874,105725.0,47.0,42.0,2249.468085106383,2517.261904761905,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12441,89880,103191.0,45.0,41.0,2293.133333333333,2516.853658536585,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12442,89882,74800.0,43.0,36.0,1739.5348837209306,2077.777777777778,1.0,9.0,0.0,4.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,1
12443,89891,107720.0,47.0,42.0,2291.914893617021,2564.761904761905,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12445,89900,69700.0,40.0,35.0,1742.5,1991.428571428572,1.0,9.0,0.0,4.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,1
12446,89901,105138.0,45.0,41.0,2336.4,2564.3414634146343,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12447,89907,124122.0,52.0,45.0,2386.9615384615386,2758.266666666667,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12449,89914,64700.0,37.0,33.0,1748.6486486486488,1960.6060606060605,1.0,9.0,0.0,4.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,1
12450,89916,109715.0,47.0,42.0,2334.36170212766,2612.261904761905,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12452,89927,78100.0,43.0,36.0,1816.2790697674411,2169.444444444445,1.0,9.0,0.0,4.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,1
12453,89928,107085.0,45.0,41.0,2379.6666666666665,2611.829268292683,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12455,89941,111710.0,47.0,42.0,2376.808510638299,2659.761904761905,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12456,89942,78100.0,43.0,34.0,1816.2790697674411,2297.0588235294117,1.0,9.0,0.0,4.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,1
12458,89950,73100.0,40.0,35.0,1827.5,2088.5714285714284,1.0,9.0,0.0,4.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,1
12459,89954,109032.0,45.0,41.0,2422.933333333333,2659.3170731707323,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12461,89965,68000.0,37.0,33.0,1837.8378378378384,2060.6060606060605,1.0,9.0,0.0,4.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,1
12462,89968,113704.0,47.0,35.0,2419.234042553192,3248.6857142857148,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12464,89977,110732.0,45.0,35.0,2460.711111111111,3163.7714285714287,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12465,89978,67500.0,38.0,32.0,1776.3157894736844,2109.375,1.0,9.0,0.0,4.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,1
12467,89987,116412.0,46.0,36.0,2530.695652173913,3233.666666666666,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12468,89992,67500.0,38.0,32.0,1776.3157894736844,2109.375,1.0,9.0,0.0,4.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,1
12470,90000,99000.0,38.0,32.0,2605.263157894737,3093.75,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0
12472,90007,67500.0,38.0,32.0,1776.3157894736844,2109.375,1.0,9.0,0.0,4.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,1
12473,90011,99900.0,41.0,37.0,2436.5853658536585,2700.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0
12475,90025,619000.0,197.0,145.0,3142.131979695432,4268.9655172413795,6.0,2.0,0.0,0.0,3.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0
12484,90088,160159.83,50.0,42.0,3203.1966,67993.57142857142,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0
12486,90094,108225.17,33.0,28.0,3279.550606060607,68918.17857142858,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0
12488,90113,167698.71,50.0,42.0,3353.9742,71194.09523809524,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0
12490,90122,116601.72,35.0,30.0,3331.4777142857147,69302.23333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0
12491,90135,120789.99,33.0,29.0,3660.302727272727,74267.10344827586,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0
12493,90149,184786.91,50.0,42.0,3695.7382,78448.64285714286,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0
12496,90160,188137.51,50.0,42.0,3762.7502,79871.09523809524,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0
12498,90178,125648.41,33.0,29.0,3807.5275757575764,77254.27586206897,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0
12500,90192,126988.64,33.0,28.0,3848.140606060606,80866.82142857142,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0
12501,90193,175000.0,80.0,75.0,2187.5,2333.333333333333,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1
12502,90203,195173.83,50.0,42.0,3903.4766,82858.26190476191,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0
12503,90212,139050.89,35.0,30.0,3972.8825714285717,82644.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0
12504,90223,131512.01,33.0,28.0,3985.2124242424247,83747.32142857142,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0
12505,90228,212000.0,64.0,64.0,3312.5,3312.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12506,90235,133522.39,33.0,28.0,4046.133030303031,85027.53571428571,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0
12507,90244,127000.0,60.0,60.0,2116.6666666666665,2116.6666666666665,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
12508,90245,133522.39,33.0,28.0,4046.133030303031,85027.53571428571,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0
12509,90253,141061.27,35.0,30.0,4030.322,83839.76666666666,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0
12510,90256,216000.0,165.0,110.0,1309.090909090909,1963.6363636363642,5.0,23.0,1.0,5.0,0.0,1.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1
12511,90262,141061.27,35.0,30.0,4030.322,83839.76666666666,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0
12512,90269,105223.0,49.0,46.0,2147.408163265306,2287.4565217391305,2.0,0.0,0.0,3.0,3.0,1.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,1,1,0,1
12513,90277,187000.0,93.0,78.0,2010.7526881720432,2397.435897435897,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,1,1,0,1
12514,90286,110634.0,57.0,47.0,1940.947368421053,2353.914893617021,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,1,1,0,1
12515,90297,90601.0,43.0,37.0,2107.0,2448.675675675676,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,1,1,0,1
12516,90305,104058.0,48.0,43.0,2167.875,2419.953488372093,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,1,1,0,1
12517,90317,117842.0,57.0,47.0,2067.40350877193,2507.276595744681,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,1,1,0,1
12518,90323,55000.0,25.0,25.0,2200.0,2200.0,1.0,4.0,0.0,0.0,2.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1
12519,90331,92422.0,43.0,37.0,2149.3488372093025,2497.891891891892,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,1,1,0,1
12520,90343,120193.0,57.0,47.0,2108.6491228070176,2557.2978723404253,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,1,1,0,1
12521,90358,94243.0,43.0,37.0,2191.6976744186045,2547.108108108108,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,1,1,0,1
12522,90370,122648.0,57.0,47.0,2151.719298245614,2609.531914893617,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,1,1,0,1
12523,90383,110351.0,48.0,43.0,2298.9791666666665,2566.3023255813955,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,1,1,0,1
12524,90396,129177.0,57.0,47.0,2266.263157894737,2748.446808510638,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,1,1,0,1
12525,90407,104244.0,48.0,37.0,2171.75,2817.4054054054054,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,1,1,0,1
12526,90419,108266.0,45.0,42.0,2405.911111111111,2577.761904761905,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,1,1,0,1
12527,90431,125356.0,60.0,41.0,2089.266666666667,3057.463414634147,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,1,1,0,1
12528,90444,85900.0,27.0,27.0,3181.481481481481,3181.481481481481,1.0,13.0,1.0,1.0,4.0,0.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
12529,90445,114985.0,49.0,42.0,2346.632653061225,2737.7380952380954,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,1,1,0,1
12530,90458,147272.0,85.0,31.0,1732.6117647058825,4750.709677419355,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,1,1,0,1
12531,90471,119601.0,49.0,42.0,2440.8367346938776,2847.642857142857,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,1,1,0,1
12532,90474,1250000.0,272.0,255.0,4595.588235294118,4901.960784313726,9.0,3.0,0.0,3.0,2.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0
12533,90480,1290000.0,410.0,394.0,3146.3414634146343,3274.111675126904,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,1,1,0,1,1,1,0,1
12534,90490,97823.0,43.0,31.0,2274.953488372093,3155.5806451612902,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,1,1,0,1
12535,90496,138000.0,55.0,55.0,2509.090909090909,2509.090909090909,2.0,6.0,0.0,2.0,6.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
12536,90498,122047.0,49.0,42.0,2490.755102040817,2905.8809523809527,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,1,1,0,1
12537,90511,99761.0,43.0,31.0,2320.0232558139537,3218.096774193549,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,1,1,0,1
12539,90534,150000.0,109.0,53.0,1376.1467889908256,2830.1886792452833,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,1,1,0,1
12541,90556,148500.0,50.0,46.0,2970.0,3228.2608695652175,2.0,5.0,0.0,0.0,2.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
12542,90558,152440.0,74.0,45.0,2060.0,3387.555555555556,2.0,8.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
12544,90578,148320.0,71.0,47.0,2089.0140845070428,3155.744680851064,2.0,8.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
12546,90596,142475.0,57.0,42.0,2499.561403508772,3392.261904761905,2.0,8.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
12547,90598,220000.0,96.0,90.0,2291.6666666666665,2444.444444444445,3.0,8.0,0.0,0.0,1.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
12548,90605,95000.0,53.0,43.0,1792.4528301886792,2209.3023255813955,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
12549,90616,234452.0,95.0,85.0,2467.915789473684,2758.2588235294124,3.0,8.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
12550,90632,295000.0,120.0,118.0,2458.333333333333,2500.0,4.0,2.0,1.0,2.0,1.0,1.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0
12551,90637,175000.0,58.0,58.0,3017.2413793103447,3017.2413793103447,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0
12552,90650,254000.0,134.0,70.0,1895.5223880597016,3628.571428571429,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,1,1,0,1
12553,90659,1800000.0,290.0,290.0,6206.8965517241395,6206.8965517241395,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,1,1
12555,90667,211000.0,90.0,73.0,2344.444444444445,2890.410958904109,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,1,1,0,1
12556,90673,178000.0,93.0,78.0,1913.978494623656,2282.051282051282,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,1,1,0,1
12557,90674,180000.0,60.0,60.0,3000.0,3000.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1
12558,90685,90000.0,43.0,43.0,2093.0232558139537,2093.0232558139537,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
12559,90708,106000.0,37.0,34.0,2864.864864864865,3117.6470588235293,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
12560,90709,78000.0,42.0,42.0,1857.142857142857,1857.142857142857,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
12561,90719,68000.0,29.0,29.0,2344.827586206897,2344.827586206897,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
12562,90733,136500.0,47.0,44.0,2904.255319148936,3102.2727272727275,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
12564,90742,1800000.0,290.0,290.0,6206.8965517241395,6206.8965517241395,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,1,1
