,price_aprox_usd,surface_total_in_m2,surface_covered_in_m2,price_usd_per_m2,price_per_m2,rooms,Almagro,Barrio Norte,Belgrano,Caballito,Flores,Palermo,Recoleta,San Telmo,Villa Crespo,Villa Urquiza,_parrilla,_gimnasio,_sum,_pileta,_hidromasaje,_vigilancia,_playrooom,_cancha,_solarium,_al_frente,_nuevo?,_lavadero,_aire,_calefaccion,_luminoso,_garage,_balcon,_baulera,_terraza
182,176000.0,42.0,37.0,4190.476190476191,4756.756756756758,1.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
183,227000.0,66.0,32.0,3439.393939393939,7093.75,1.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1
184,163000.0,89.0,30.0,1831.4606741573034,5433.333333333333,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
185,1250000.0,295.0,295.0,4237.28813559322,4237.28813559322,5.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,1,1,0
186,90000.0,38.0,38.0,2368.421052631579,2368.421052631579,1.0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
187,70900.0,32.0,30.0,2215.625,2363.333333333333,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0
271,107000.0,35.0,35.0,3057.142857142857,3057.142857142857,2.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0
272,239000.0,132.0,122.0,1810.6060606060605,1959.016393442623,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0
273,130000.0,36.0,32.0,3611.111111111111,4062.5,1.0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0
274,1200000.0,200.0,200.0,6000.0,6000.0,5.0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0
275,178000.0,41.0,37.0,4341.463414634146,4810.810810810811,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
276,505000.0,120.0,110.0,4208.333333333333,4590.909090909091,3.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1
277,235000.0,92.0,90.0,2554.3478260869565,2611.1111111111113,3.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
278,360000.0,92.0,87.0,3913.0434782608704,4137.931034482759,4.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1
279,690000.0,237.0,237.0,2911.3924050632922,2911.3924050632922,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0
280,95000.0,37.0,33.0,2567.5675675675675,2878.787878787879,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
281,490000.0,193.0,188.0,2538.860103626943,2606.3829787234044,6.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
282,110000.0,85.0,72.0,1294.1176470588236,1527.7777777777774,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
283,95000.0,38.0,38.0,2500.0,2500.0,1.0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
284,131545.72,36.0,36.0,3654.047777777778,65153.5,1.0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0
285,341071.7,104.0,104.0,3279.535576923077,58475.75961538463,4.0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
286,224542.38,83.0,83.0,2705.329879518072,48237.38554216868,3.0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0
287,234439.8,83.0,83.0,2824.5759036144577,50363.60240963855,3.0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0
288,248343.17,83.0,83.0,2992.086385542169,53350.39759036145,3.0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0
289,99500.0,32.0,32.0,3109.375,3109.375,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0
290,320000.0,100.0,100.0,3200.0,3200.0,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0
291,199900.0,78.0,78.0,2562.8205128205127,2562.820512820513,3.0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,1,0,1,0,1,1,0,0
292,80031.4,48.0,48.0,1667.3208333333332,29729.16666666667,2.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0
293,144500.0,60.0,54.0,2408.333333333333,2675.925925925926,2.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
294,224500.0,119.0,94.0,1886.5546218487395,2388.2978723404253,4.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
295,144500.0,60.0,54.0,2408.333333333333,2675.925925925926,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
296,270000.0,160.0,145.0,1687.5,1862.0689655172407,5.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0
297,90000.0,59.0,59.0,1525.4237288135596,1525.4237288135596,4.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
298,143500.0,38.0,38.0,3776.315789473684,3776.315789473684,1.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0
299,1400000.0,300.0,270.0,4666.666666666667,5185.185185185185,4.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,1,1,0,0
300,235000.0,89.0,81.0,2640.449438202247,2901.2345679012346,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
301,168000.0,85.0,85.0,1976.470588235294,1976.470588235294,3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0
302,172960.0,75.0,65.0,2306.133333333333,2660.923076923077,3.0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,1
303,298000.0,106.0,106.0,2811.3207547169814,2811.3207547169814,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
304,127500.0,37.0,37.0,3445.945945945946,3445.945945945946,1.0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
305,127500.0,37.0,37.0,3445.945945945946,3445.945945945946,1.0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
306,128000.0,36.0,36.0,3555.5555555555557,3555.555555555556,1.0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
307,128000.0,36.0,36.0,3555.5555555555557,3555.555555555556,1.0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
308,90000.0,25.0,25.0,3600.0,3600.0,1.0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
309,123500.0,36.0,36.0,3430.5555555555557,3430.555555555556,1.0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
310,123500.0,36.0,36.0,3430.5555555555557,3430.555555555556,1.0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
311,124500.0,36.0,36.0,3458.3333333333335,3458.333333333333,1.0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
312,124500.0,36.0,36.0,3458.3333333333335,3458.333333333333,1.0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
313,87100.0,25.0,25.0,3484.0,3484.0,1.0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
314,163700.0,43.0,43.0,3806.9767441860463,3806.9767441860467,2.0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
315,269000.0,115.0,115.0,2339.1304347826085,2339.1304347826085,5.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
316,121966.0,49.0,49.0,2489.1020408163267,2489.1020408163267,2.0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,1,1,1,0,1
317,119689.0,53.0,53.0,2258.2830188679245,2258.2830188679245,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
318,480000.0,188.0,143.0,2553.191489361701,3356.643356643357,5.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1
319,480000.0,188.0,143.0,2553.191489361701,3356.643356643357,5.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1
320,135000.0,76.0,71.0,1776.3157894736844,1901.4084507042248,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
322,104500.0,38.0,31.0,2750.0,3370.967741935484,1.0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,1,0,1,1,1,0,0,1,0,1,1
323,510000.0,165.0,155.0,3090.909090909091,3290.322580645161,4.0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,1,0,1,1,1,0,0,1,0,1,1
324,221000.0,74.0,67.0,2986.4864864864867,3298.5074626865667,3.0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,1,0,1,1,1,0,0,1,0,1,1
325,175404.0,75.0,65.0,2338.72,2698.523076923077,3.0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,1
326,138482.09,115.0,115.0,1204.1920869565217,21471.34782608696,2.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1
327,332320.85,121.0,121.0,2746.4533057851236,48970.63636363637,3.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1
328,112000.0,50.0,48.0,2240.0,2333.333333333333,2.0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0
329,187000.0,89.0,78.0,2101.123595505618,2397.435897435897,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0
330,116000.0,51.0,51.0,2274.5098039215686,2274.509803921569,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1
331,119500.0,50.0,50.0,2390.0,2390.0,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1
332,121000.0,57.0,57.0,2122.8070175438597,2122.8070175438597,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1
333,175000.0,65.0,65.0,2692.3076923076924,2692.3076923076924,3.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
334,156000.0,53.0,53.0,2943.396226415094,2943.396226415094,3.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0
335,88000.0,38.0,34.0,2315.7894736842104,2588.2352941176473,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0
336,150000.0,94.0,64.0,1595.7446808510638,2343.75,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
340,265000.0,55.0,51.0,4818.181818181818,5196.078431372549,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
341,124000.0,45.0,45.0,2755.555555555556,2755.555555555556,3.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,1
342,170000.0,54.0,50.0,3148.1481481481487,3400.0,1.0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
343,130000.0,42.0,40.0,3095.238095238096,3250.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
344,96000.0,33.0,31.0,2909.090909090909,3096.7741935483873,1.0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
345,330000.0,118.0,114.0,2796.610169491525,2894.7368421052643,5.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
346,67000.0,28.0,23.0,2392.857142857143,2913.043478260869,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
347,530000.0,135.0,125.0,3925.925925925926,4240.0,3.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
348,170000.0,47.0,47.0,3617.0212765957453,3617.0212765957453,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
349,167000.0,64.0,64.0,2609.375,2609.375,2.0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,1,1,1,0,1,0,1
350,108812.2,41.0,41.0,2653.9560975609756,47321.365853658535,1.0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,1,0,0,1,1,1,0,1,1,0,1
351,1200000.0,434.0,434.0,2764.9769585253457,2764.976958525345,5.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,1,1,1,1,0
352,149500.0,102.0,102.0,1465.686274509804,1465.686274509804,4.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
353,370000.0,76.0,76.0,4868.421052631579,4868.421052631579,3.0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,0,1,0,0,1,1,1,0,0,1,0,1,0
354,229000.0,93.0,93.0,2462.3655913978496,2462.3655913978496,4.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0
355,120000.0,56.0,56.0,2142.8571428571427,2142.8571428571427,2.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
356,520000.0,175.0,149.0,2971.4285714285716,3489.93288590604,5.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,1
357,205000.0,110.0,110.0,1863.6363636363642,1863.6363636363642,4.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
358,160000.0,44.0,41.0,3636.363636363637,3902.439024390244,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
360,160000.0,160.0,63.0,1000.0,2539.6825396825398,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1
361,160000.0,160.0,63.0,1000.0,2539.6825396825398,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1
362,155000.0,76.0,73.0,2039.4736842105265,2123.287671232877,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1
364,69900.0,29.0,29.0,2410.344827586207,2410.344827586207,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
365,480000.0,110.0,110.0,4363.636363636364,4363.636363636364,3.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0
367,218000.0,73.0,65.0,2986.301369863014,3353.8461538461547,2.0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0
368,220000.0,97.0,87.0,2268.041237113402,2528.735632183908,4.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,1,0
369,200600.0,50.0,41.0,4012.0,4892.682926829269,2.0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,1,1,1,1,1,0,0
370,185900.0,43.0,38.0,4323.2558139534885,4892.105263157895,2.0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,1,1,1,1,1,0,0
371,560000.0,130.0,120.0,4307.692307692308,4666.666666666667,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0
372,110000.0,55.0,50.0,2000.0,2200.0,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0
373,72000.0,36.0,30.0,2000.0,2400.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
374,110000.0,60.0,58.0,1833.333333333333,1896.551724137931,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
375,80000.0,42.0,40.0,1904.7619047619046,2000.0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
376,195000.0,75.0,75.0,2600.0,2600.0,3.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
377,350000.0,244.0,97.0,1434.4262295081967,3608.2474226804134,4.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
378,190000.0,75.0,70.0,2533.333333333333,2714.285714285714,2.0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1
379,84000.0,37.0,37.0,2270.2702702702704,2270.2702702702704,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0
380,145600.0,52.0,49.0,2800.0,2971.4285714285716,1.0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
381,1600000.0,400.0,400.0,4000.0,4000.0,4.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1
382,328000.0,52.0,52.0,6307.692307692309,6307.692307692309,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,1
383,2200000.0,230.0,230.0,9565.217391304348,9565.217391304348,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,0
384,680000.0,220.0,220.0,3090.909090909091,3090.909090909091,5.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
385,130000.0,42.0,42.0,3095.238095238096,3095.238095238096,1.0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
386,16208.18,183.0,112.0,88.5692896174863,2580.357142857143,6.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1
387,680000.0,157.0,157.0,4331.210191082802,4331.210191082802,4.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0
388,70000.0,30.0,30.0,2333.333333333333,2333.333333333333,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
389,89000.0,42.0,42.0,2119.0476190476197,2119.0476190476197,2.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
390,399000.0,144.0,135.0,2770.833333333333,2955.555555555556,5.0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1
391,225000.0,74.0,64.0,3040.540540540541,3515.625,2.0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
392,130000.0,62.0,60.0,2096.7741935483873,2166.6666666666665,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0
393,74500.0,43.0,43.0,1732.5581395348838,1732.5581395348838,1.0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
394,110000.0,45.0,45.0,2444.4444444444443,2444.444444444445,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0
395,110000.0,45.0,45.0,2444.4444444444443,2444.444444444445,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0
397,120000.0,52.0,47.0,2307.692307692308,2553.191489361701,2.0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1,1,0,1,1,1,0,0
398,69900.0,29.0,29.0,2410.344827586207,2410.344827586207,2.0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1
399,83900.0,40.0,40.0,2097.5,2097.5,2.0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1
400,81900.0,35.0,35.0,2340.0,2340.0,2.0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1
401,340000.0,137.0,137.0,2481.7518248175184,2481.751824817519,3.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0
402,175000.0,65.0,65.0,2692.3076923076924,2692.3076923076924,2.0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,1,0,1,1,1,0,0,1,1,1,1
403,245000.0,163.0,163.0,1503.0674846625766,1503.0674846625766,5.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
404,110000.0,48.0,45.0,2291.6666666666665,2444.444444444445,2.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
405,106708.0,46.0,38.0,2319.7391304347825,2808.105263157894,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0
406,108780.0,44.0,40.0,2472.2727272727275,2719.5,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0
407,110852.0,44.0,40.0,2519.3636363636365,2771.3,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0
408,104636.0,41.0,38.0,2552.097560975609,2753.578947368421,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0
409,112924.0,44.0,40.0,2566.454545454545,2823.1,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0
410,105672.0,41.0,38.0,2577.365853658537,2780.842105263158,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0
411,113442.0,44.0,40.0,2578.2272727272725,2836.05,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0
412,115000.0,43.0,38.0,2674.418604651163,3026.315789473684,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0
413,113960.0,44.0,40.0,2590.0,2849.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0
414,110000.0,41.0,38.0,2682.926829268293,2894.7368421052643,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0
415,131572.0,51.0,42.0,2579.843137254902,3132.666666666666,2.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0
416,127500.0,51.0,42.0,2500.0,3035.714285714286,2.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
417,132608.0,51.0,42.0,2600.156862745098,3157.333333333333,2.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
418,110852.0,41.0,38.0,2703.7073170731705,2917.157894736842,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0
419,145040.0,48.0,41.0,3021.666666666666,3537.560975609756,2.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
420,81900.0,35.0,30.0,2340.0,2730.0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
